Student_ID,CGPA,DSA,Python,Java,C++,SQL,DBMS,Operating_System,Computer_Networks,OOPS,React,NodeJS,MongoDB,Git,Linux,AWS,Docker,Kubernetes,Machine_Learning,Communication,Presentation,Teamwork,Leadership,Critical_Thinking,Problem_Solving,Adaptability,Internships,Projects,Hackathons,Certifications,LeetCode,GitHub_Repos,Industry_Ready
S2816,6.77,77,72,82,72,85,41,63,74,79,21,25,46,42,46,22,29,66,85,85,60,86,34,67,66,75,3,4,2,0,111,2,Moderately Ready
S2817,8.81,34,81,44,50,85,79,38,64,70,62,99,25,91,24,27,95,97,71,87,89,76,36,82,81,57,0,5,2,4,44,12,Industry Ready
S2818,8.19,77,96,79,32,79,93,98,59,98,50,43,61,44,80,33,71,84,90,66,63,72,95,71,90,83,3,5,3,5,286,9,Industry Ready
S2819,7.14,32,73,67,60,74,55,77,41,69,99,64,35,30,27,38,65,48,51,63,40,59,65,72,84,78,3,6,3,5,134,3,Industry Ready
S2820,6.38,76,61,69,56,88,62,46,84,61,66,90,64,82,50,37,62,52,54,95,68,65,80,57,92,44,2,4,1,6,306,0,Industry Ready
S2821,6.02,91,39,95,56,68,37,84,35,51,52,26,22,76,40,54,74,65,25,89,40,74,62,63,62,62,3,6,5,5,388,7,Industry Ready
S2822,8.14,43,93,68,86,50,48,95,78,45,36,35,59,73,40,95,65,19,41,98,99,79,98,76,89,62,2,4,1,3,193,7,Industry Ready
S2823,8.83,92,98,46,62,84,36,85,83,39,73,77,39,29,70,93,87,29,66,61,40,46,97,69,92,62,0,2,1,1,296,13,Industry Ready
S2824,8.27,90,97,36,73,86,63,39,41,92,73,76,26,69,98,20,54,73,32,69,48,84,41,44,74,74,0,2,4,2,495,20,Industry Ready
S2825,7.78,60,57,68,72,70,52,62,37,91,70,61,78,92,78,60,88,48,42,75,60,81,28,98,92,68,2,5,5,1,116,13,Industry Ready
S2826,5.68,46,82,97,60,99,71,44,35,48,71,33,30,20,21,68,27,95,63,65,53,70,66,62,80,44,1,4,5,4,67,11,Industry Ready
S2827,9.66,53,80,64,94,78,79,86,85,35,26,75,71,89,49,93,57,37,28,89,67,56,22,69,79,56,2,7,1,3,265,1,Industry Ready
S2828,8.93,52,82,80,46,73,79,51,72,50,73,31,22,49,77,22,47,39,78,41,57,82,71,43,44,77,2,0,1,5,98,6,Moderately Ready
S2829,6.76,79,33,76,44,64,58,99,77,60,30,34,40,74,39,56,31,67,49,81,98,47,50,80,82,91,3,0,1,2,320,3,Industry Ready
S2830,9.71,99,46,65,63,34,80,55,89,83,81,27,72,96,59,97,89,79,63,83,72,62,32,90,96,41,0,1,1,4,486,9,Industry Ready
S2831,8.09,56,96,93,33,80,46,88,91,76,49,77,49,25,48,52,84,71,68,46,91,86,21,63,62,58,0,3,5,6,258,10,Industry Ready
S2832,8.0,44,76,42,57,86,87,83,87,87,76,72,30,43,24,33,80,10,35,66,82,83,97,42,54,86,0,3,2,2,426,9,Industry Ready
S2833,8.72,79,85,47,31,87,79,56,67,43,65,28,44,24,29,57,82,77,93,55,41,57,26,54,75,42,2,1,0,5,428,17,Industry Ready
S2834,8.99,65,52,50,46,65,66,98,96,74,99,65,69,26,80,72,10,34,72,88,90,81,48,95,40,69,2,6,0,7,409,20,Industry Ready
S2835,8.32,37,47,94,87,39,52,70,45,90,89,26,28,22,20,26,51,48,21,85,73,51,23,85,45,72,0,4,2,7,80,3,Moderately Ready
S2836,6.05,32,30,37,38,79,47,55,86,39,85,63,64,32,66,78,81,20,86,95,63,69,23,40,64,62,2,4,1,2,297,18,Industry Ready
S2837,6.95,91,64,77,60,66,38,90,35,90,74,33,48,73,76,63,84,68,61,68,58,75,40,49,37,65,0,2,5,3,71,6,Industry Ready
S2838,9.49,76,93,72,95,49,57,82,48,39,77,94,81,82,33,23,78,46,83,60,41,54,64,84,67,69,3,7,4,7,29,0,Industry Ready
S2839,6.47,90,87,82,91,42,96,52,55,86,29,25,34,95,44,24,38,85,27,65,45,57,47,65,88,58,3,6,4,3,327,13,Industry Ready
S2840,7.1,61,88,56,48,48,88,49,68,67,23,54,38,25,40,82,15,38,92,95,94,64,27,94,81,78,2,3,3,0,220,12,Industry Ready
S2841,7.36,42,30,48,84,85,89,78,48,56,93,89,34,98,35,87,65,91,40,57,54,52,61,51,44,65,1,2,0,0,370,5,Industry Ready
S2842,7.39,30,32,52,57,74,74,79,74,49,92,80,58,66,93,19,21,18,79,40,96,63,36,40,53,71,0,2,3,0,249,18,Moderately Ready
S2843,8.14,63,96,79,79,89,48,70,69,99,81,43,54,74,51,31,48,55,53,41,50,56,28,41,43,81,3,3,1,0,242,8,Industry Ready
S2844,9.56,91,66,80,94,97,62,74,76,57,62,92,32,68,64,22,80,85,23,53,97,40,80,98,41,67,1,4,3,5,465,2,Industry Ready
S2845,6.53,60,58,72,32,86,63,85,54,40,61,21,35,76,83,90,21,18,81,77,55,95,88,50,95,48,3,6,1,6,23,16,Industry Ready
S2846,6.02,93,62,80,81,83,95,64,94,92,43,97,86,22,92,74,42,74,95,54,91,76,60,51,48,87,0,7,3,1,328,18,Industry Ready
S2847,6.35,54,90,98,39,66,43,60,43,60,24,70,74,41,79,23,92,80,21,75,60,88,48,67,36,70,0,0,2,0,339,15,Moderately Ready
S2848,9.31,67,33,70,50,66,51,65,67,46,87,50,84,54,38,53,62,51,69,63,66,66,95,72,56,54,3,4,5,1,371,3,Industry Ready
S2849,8.28,43,43,40,66,43,83,90,83,36,96,46,54,47,66,48,28,43,95,99,61,59,73,81,94,71,2,4,1,2,427,15,Industry Ready
S2850,6.73,37,62,81,44,73,97,95,38,66,64,50,35,61,83,44,67,37,45,64,42,57,51,42,79,52,0,7,4,6,396,18,Industry Ready
S2851,9.01,83,51,52,38,71,80,51,82,84,78,89,20,31,49,74,94,99,56,48,42,48,84,80,54,61,1,7,1,1,292,11,Industry Ready
S2852,9.2,31,77,78,73,30,47,58,50,95,84,62,69,20,66,36,92,70,74,54,90,49,62,88,60,79,1,2,4,2,274,6,Industry Ready
S2853,9.14,85,32,67,68,52,79,38,81,45,82,71,33,42,52,54,52,49,37,76,60,93,88,58,93,98,2,2,5,0,260,19,Industry Ready
S2854,9.45,90,52,76,34,93,87,43,60,68,94,33,81,47,40,66,82,63,43,45,82,98,95,57,73,50,3,6,4,1,419,8,Industry Ready
S2855,6.58,51,97,36,54,57,51,36,71,42,86,78,26,88,82,31,54,68,49,82,45,64,99,76,57,72,0,2,3,2,215,1,Moderately Ready
S2856,8.75,64,50,95,85,33,81,69,56,42,68,39,42,55,61,43,95,87,36,84,64,88,35,67,59,63,0,3,0,0,500,7,Industry Ready
S2857,7.48,45,72,91,93,70,96,72,41,49,96,71,82,73,80,18,28,54,99,51,80,40,40,70,87,79,2,3,0,5,438,9,Industry Ready
S2858,9.12,79,55,58,81,89,84,79,76,39,51,94,48,66,62,59,46,89,61,66,99,98,52,46,45,83,0,1,0,2,51,0,Industry Ready
S2859,8.63,72,70,67,38,47,77,49,64,53,69,59,41,75,87,63,20,48,31,46,76,75,45,86,59,90,0,2,4,3,417,17,Industry Ready
S2860,8.84,46,67,62,39,92,62,76,40,43,77,87,99,29,45,67,65,51,46,67,69,57,22,77,65,45,1,3,0,2,366,7,Moderately Ready
S2861,8.32,87,40,58,39,90,79,37,58,91,71,63,25,24,52,71,34,20,74,91,95,86,42,97,80,55,1,1,1,0,135,12,Moderately Ready
S2862,6.26,31,58,52,91,78,75,65,74,88,42,25,48,33,52,47,78,84,23,51,78,54,73,44,61,69,3,6,1,6,237,6,Industry Ready
S2863,7.84,33,89,32,89,76,70,86,49,63,49,76,21,43,68,93,54,47,54,81,59,72,66,58,97,69,1,5,5,5,3,13,Industry Ready
S2864,9.73,68,96,74,48,68,67,75,87,53,89,77,83,82,60,36,71,66,84,74,40,61,55,52,81,53,3,2,1,4,235,6,Industry Ready
S2865,9.53,35,94,37,67,35,59,91,39,80,90,91,55,47,91,73,23,21,95,41,74,63,54,78,48,93,1,2,5,3,357,16,Industry Ready
S2866,5.69,98,90,58,35,82,53,76,70,96,49,49,39,40,55,12,86,51,48,65,82,40,62,67,57,46,3,0,4,1,199,17,Industry Ready
S2867,6.21,98,48,31,44,54,81,87,80,94,56,71,74,95,91,20,43,72,91,59,65,50,52,96,50,42,0,3,4,3,72,1,Industry Ready
S2868,6.07,49,75,79,76,94,67,90,57,39,67,30,56,39,41,33,91,18,91,64,60,82,24,41,54,70,0,1,0,0,40,2,Moderately Ready
S2869,8.62,93,78,94,74,34,48,87,79,67,51,66,71,81,66,38,69,31,95,60,49,65,23,45,37,49,1,2,5,2,495,18,Industry Ready
S2870,9.02,45,51,49,34,94,67,66,44,89,89,24,88,70,39,78,73,47,55,40,84,65,77,54,40,72,0,3,3,4,424,2,Industry Ready
S2871,6.42,80,86,81,82,37,76,88,88,53,54,22,89,59,43,17,79,82,53,67,68,45,71,67,63,96,3,1,4,0,246,11,Industry Ready
S2872,7.68,66,43,66,95,68,99,71,66,51,95,34,41,84,62,28,60,66,55,92,42,72,91,76,38,77,2,0,2,7,30,3,Industry Ready
S2873,9.12,98,73,56,91,72,81,42,77,76,87,21,34,47,92,77,51,76,74,77,82,53,94,64,99,76,2,7,1,5,94,3,Industry Ready
S2874,8.65,71,45,76,52,34,69,45,49,56,51,21,66,73,35,78,30,39,23,52,91,63,69,95,42,54,0,1,1,2,59,8,Moderately Ready
S2875,7.83,86,41,35,73,33,66,88,49,73,78,91,90,21,46,57,14,35,30,69,80,77,46,71,82,89,0,2,0,5,434,2,Moderately Ready
S2876,8.04,95,84,89,81,30,89,94,54,61,54,73,88,33,64,49,75,81,78,99,96,88,29,96,50,43,1,4,3,5,295,2,Industry Ready
S2877,7.69,38,80,74,75,85,88,44,84,80,35,65,71,33,56,76,79,63,22,49,82,80,81,94,81,76,1,7,1,6,454,19,Industry Ready
S2878,6.78,93,68,73,48,74,85,76,40,62,98,60,58,63,32,25,70,41,93,84,80,56,39,76,65,81,3,6,4,0,24,4,Industry Ready
S2879,7.93,51,62,47,76,94,93,71,51,86,71,88,21,59,70,73,17,31,31,61,52,96,51,75,63,43,3,4,3,5,460,15,Industry Ready
S2880,8.46,63,62,94,81,32,48,92,60,99,85,49,64,53,21,17,75,17,92,68,48,53,67,69,77,49,2,0,1,4,196,18,Industry Ready
S2881,9.26,84,58,54,53,51,52,93,56,73,25,63,43,84,95,14,96,75,40,44,85,58,68,84,68,91,3,5,0,2,316,4,Industry Ready
S2882,8.24,58,98,56,46,85,89,58,98,52,33,29,80,37,78,81,71,23,41,47,55,47,45,63,40,98,0,2,0,7,499,7,Industry Ready
S2883,8.77,67,99,36,75,47,90,62,92,56,48,49,84,53,33,34,29,14,37,92,99,95,54,57,83,61,0,2,0,7,401,11,Industry Ready
S2884,6.19,47,60,73,93,54,83,71,71,45,45,94,72,68,68,62,13,22,25,50,88,62,47,40,94,70,1,7,4,7,326,5,Industry Ready
S2885,7.48,94,60,58,57,77,94,55,62,98,37,68,40,99,49,58,24,96,98,65,96,83,84,42,85,75,0,3,0,4,421,1,Industry Ready
S2886,5.54,30,75,73,79,60,87,67,83,91,23,54,86,74,28,81,65,86,84,58,86,41,45,46,43,51,3,7,2,7,63,14,Industry Ready
S2887,6.56,33,81,65,93,59,40,36,75,69,76,84,20,81,98,30,29,92,74,58,67,42,77,72,39,48,3,7,4,7,437,15,Industry Ready
S2888,8.62,33,39,48,57,95,42,62,80,71,72,36,78,89,43,60,33,33,59,69,67,92,25,60,98,67,1,4,2,2,361,3,Industry Ready
S2889,9.76,56,70,35,85,39,49,49,89,84,44,50,66,43,60,55,18,44,71,75,50,52,69,53,50,73,3,3,0,6,334,14,Industry Ready
S2890,5.93,72,32,54,88,88,60,35,45,64,66,89,37,67,79,18,30,87,63,81,83,44,68,86,93,44,1,2,3,7,176,6,Industry Ready
S2891,7.23,88,88,60,34,80,73,62,60,51,71,96,52,99,51,73,50,77,81,95,69,57,77,87,90,69,0,0,4,3,300,14,Industry Ready
S2892,8.94,61,81,38,83,38,37,84,47,67,53,71,34,58,66,86,22,35,93,48,50,40,65,76,99,55,1,7,2,0,189,15,Industry Ready
S2893,6.38,62,63,66,73,83,91,69,70,50,35,45,43,67,40,32,14,83,48,46,68,76,40,42,69,58,3,7,4,6,480,16,Industry Ready
S2894,7.89,57,78,56,71,91,44,62,98,49,55,24,55,89,61,69,73,47,38,57,89,60,44,98,44,95,3,5,2,1,51,4,Industry Ready
S2895,8.65,84,57,42,86,38,37,43,85,47,47,33,79,99,89,68,55,43,47,48,95,83,82,88,81,53,2,4,5,1,30,5,Industry Ready
S2896,8.15,89,42,70,76,38,80,58,56,37,84,70,53,28,21,17,87,43,38,45,96,58,85,76,69,86,1,6,4,0,183,3,Industry Ready
S2897,6.31,99,98,95,54,53,56,97,94,58,91,34,70,48,50,73,80,28,50,45,51,95,54,95,96,90,3,3,1,5,116,9,Industry Ready
S2898,7.03,91,96,53,73,68,99,38,36,57,72,31,59,87,75,63,79,12,73,84,47,77,99,64,67,63,2,0,2,6,72,0,Industry Ready
S2899,8.87,63,90,73,44,37,53,90,90,93,61,65,41,79,49,24,68,45,81,61,96,73,99,99,49,95,0,2,2,5,146,7,Industry Ready
S2900,7.88,85,89,89,80,54,96,75,74,89,98,83,35,45,82,61,85,13,33,56,92,41,52,93,69,89,0,7,4,7,123,5,Industry Ready
S2901,5.52,42,53,38,82,95,91,82,62,99,38,91,61,57,34,60,60,35,69,54,49,59,69,72,44,50,0,7,3,1,325,9,Industry Ready
S2902,8.77,85,92,31,63,39,47,92,37,66,63,78,35,81,37,13,25,84,78,48,99,70,43,52,54,52,0,1,1,4,181,3,Moderately Ready
S2903,5.65,47,90,85,37,53,50,73,97,94,49,45,24,45,51,43,60,12,89,45,94,52,42,92,42,49,0,1,2,6,99,20,Moderately Ready
S2904,8.71,83,52,59,99,88,50,59,57,64,93,48,25,33,33,33,51,58,77,62,98,53,56,89,42,68,1,4,0,1,479,12,Industry Ready
S2905,6.37,72,59,51,50,60,86,94,89,52,63,23,61,68,81,30,20,18,28,56,74,77,82,72,47,78,0,5,0,6,411,17,Industry Ready
S2906,9.62,68,89,42,36,40,75,81,66,93,46,69,49,62,71,11,77,55,76,71,91,51,75,68,93,66,3,5,5,0,442,19,Industry Ready
S2907,7.08,90,47,45,85,35,82,95,62,87,92,44,51,27,41,16,61,75,60,71,75,96,82,58,81,93,3,0,4,5,317,1,Industry Ready
S2908,6.91,71,85,74,78,99,73,61,42,98,53,59,72,59,33,65,82,23,46,76,52,52,38,98,94,98,0,3,3,3,177,5,Industry Ready
S2909,6.14,47,82,94,71,61,47,76,37,64,43,51,38,44,97,84,19,12,77,42,97,63,40,65,75,40,0,6,1,6,165,10,Industry Ready
S2910,6.81,52,36,40,52,68,38,86,87,52,75,94,70,82,53,85,81,11,87,96,91,79,58,92,86,71,2,0,2,5,9,11,Industry Ready
S2911,9.27,83,98,99,81,77,77,82,63,39,26,56,47,23,99,77,72,95,77,55,66,70,91,96,88,57,1,4,0,7,162,8,Industry Ready
S2912,9.78,59,81,49,82,42,80,66,93,42,87,29,66,34,75,44,45,42,43,41,79,53,45,94,70,43,3,2,2,0,45,10,Moderately Ready
S2913,7.08,87,33,92,45,88,81,58,58,43,70,57,91,35,72,35,54,19,99,91,41,89,70,77,47,55,3,5,0,7,279,14,Industry Ready
S2914,7.43,97,63,41,66,96,87,37,72,66,27,80,20,73,68,27,15,62,81,42,67,69,79,48,45,57,3,0,4,0,97,12,Moderately Ready
S2915,8.6,96,98,91,47,85,59,61,62,48,75,46,87,30,82,73,15,53,86,80,73,66,97,85,42,60,3,7,4,2,114,1,Industry Ready
S2916,9.31,47,62,71,49,70,75,74,96,47,96,26,76,47,35,65,75,47,22,90,60,75,25,69,65,90,0,4,2,1,328,19,Industry Ready
S2917,8.05,36,98,98,75,85,37,57,85,52,77,92,41,26,99,89,82,30,70,53,45,45,26,61,96,86,0,6,4,1,474,13,Industry Ready
S2918,7.18,69,67,87,31,64,47,41,41,56,88,28,77,57,59,64,73,44,86,53,91,93,79,82,46,93,1,7,1,2,353,9,Industry Ready
S2919,7.27,99,55,34,92,67,52,71,57,54,27,78,32,43,57,21,47,76,99,69,99,99,80,43,45,64,2,4,5,4,206,14,Industry Ready
S2920,8.49,94,30,56,32,96,71,41,80,49,85,55,58,87,37,46,78,92,76,88,78,97,24,46,51,49,0,3,4,4,90,20,Industry Ready
S2921,5.51,97,33,57,75,63,77,56,62,41,43,49,46,56,42,61,70,31,39,79,65,45,27,57,61,46,3,2,1,5,346,9,Moderately Ready
S2922,8.16,78,68,55,78,99,68,51,58,64,61,38,58,54,67,28,87,29,64,88,75,54,52,89,47,92,2,0,4,2,126,20,Industry Ready
S2923,7.03,81,83,78,30,40,89,53,41,39,73,60,91,25,65,24,83,92,25,66,79,95,76,45,78,40,3,4,2,1,415,20,Industry Ready
S2924,8.92,58,62,50,51,56,86,73,83,35,35,74,31,52,41,95,72,77,52,56,57,63,31,68,92,72,1,2,1,4,236,8,Industry Ready
S2925,5.9,50,62,30,43,77,70,70,37,94,23,25,43,73,73,93,80,17,62,78,81,52,56,44,64,72,0,7,5,4,26,5,Industry Ready
S2926,8.03,38,49,87,74,53,88,49,36,65,78,41,37,33,59,61,29,60,69,48,91,46,34,45,47,58,1,3,5,3,25,20,Moderately Ready
S2927,7.57,76,45,84,35,47,93,97,41,54,65,89,34,38,49,86,84,35,46,75,82,84,36,73,42,46,3,6,5,4,171,2,Industry Ready
S2928,8.26,71,50,55,94,56,86,63,55,98,32,43,79,30,74,96,86,60,49,49,78,60,56,73,98,86,0,7,3,1,144,11,Industry Ready
S2929,5.78,80,74,54,50,83,53,94,43,98,56,81,35,90,75,35,73,74,37,68,44,77,70,40,86,84,0,7,5,3,399,16,Industry Ready
S2930,7.99,85,91,62,33,84,46,90,46,63,73,61,93,64,61,54,90,35,49,43,65,77,48,57,40,80,0,4,2,3,482,11,Industry Ready
S2931,7.91,80,60,98,32,50,45,74,58,44,68,41,66,79,61,30,46,56,34,60,50,53,22,66,88,53,0,3,1,6,153,3,Moderately Ready
S2932,7.91,99,71,35,59,88,82,50,67,63,94,35,43,77,81,90,45,52,95,76,89,42,94,49,56,77,1,2,0,7,357,13,Industry Ready
S2933,8.09,49,41,52,60,63,50,67,77,65,77,32,64,97,72,62,19,18,81,41,55,82,45,78,97,46,0,3,5,7,311,7,Industry Ready
S2934,8.41,56,94,59,63,87,81,50,39,64,38,56,38,43,72,38,43,44,40,54,58,84,64,41,71,85,2,0,0,7,221,17,Industry Ready
S2935,8.96,67,32,83,49,77,65,64,48,59,37,71,60,30,83,57,54,91,31,67,91,74,25,58,90,82,0,3,3,5,489,1,Industry Ready
S2936,6.66,94,38,40,83,83,42,78,70,92,79,43,50,91,20,95,72,28,68,64,44,51,73,66,75,42,3,6,0,6,420,13,Industry Ready
S2937,9.05,83,80,60,54,47,95,72,69,91,36,36,35,63,98,28,22,57,20,65,46,94,38,93,94,50,1,1,2,1,461,3,Industry Ready
S2938,7.64,53,45,35,44,32,78,85,84,97,30,35,42,98,88,63,34,89,94,96,42,93,32,61,54,47,2,1,5,2,81,1,Industry Ready
S2939,5.83,76,32,40,67,53,84,94,45,71,34,20,97,85,46,87,53,37,74,48,64,60,76,49,79,65,3,1,1,6,219,5,Industry Ready
S2940,5.75,92,53,41,52,30,69,52,58,92,91,20,42,64,36,96,83,12,44,69,49,98,92,98,92,77,0,1,5,7,231,7,Industry Ready
S2941,6.94,86,42,95,81,35,95,39,78,62,36,49,60,93,82,11,33,27,66,48,90,93,76,96,71,42,3,0,2,0,143,2,Industry Ready
S2942,8.88,84,31,82,95,48,89,74,85,61,24,43,37,51,60,41,78,22,92,40,44,93,65,83,73,68,1,7,4,4,257,14,Industry Ready
S2943,8.54,89,50,65,86,72,48,40,51,71,80,65,55,36,77,71,83,36,58,95,71,59,31,66,37,51,1,4,4,5,467,18,Industry Ready
S2944,8.89,91,48,46,86,37,38,46,42,40,23,21,31,73,76,16,56,49,46,95,71,99,48,51,72,57,0,1,0,7,413,19,Moderately Ready
S2945,7.72,59,76,57,81,98,51,46,62,96,75,34,94,29,57,77,59,48,69,51,44,66,84,54,80,96,2,7,3,2,328,4,Industry Ready
S2946,7.39,51,51,51,64,81,58,56,46,67,94,48,88,25,85,96,45,67,74,84,94,44,68,89,83,82,1,5,3,0,438,18,Industry Ready
S2947,6.13,58,62,36,43,76,83,83,77,74,67,81,70,39,64,93,42,66,47,91,93,84,23,94,68,46,1,1,5,1,190,5,Industry Ready
S2948,6.91,70,61,44,43,57,89,84,71,75,67,32,51,20,42,31,12,33,76,52,82,94,96,40,60,69,2,6,4,4,370,20,Industry Ready
S2949,7.37,71,93,40,62,75,57,38,97,76,54,84,90,83,39,38,40,31,98,53,58,98,47,77,36,81,0,4,3,2,319,9,Industry Ready
S2950,5.88,94,68,53,81,33,46,84,97,43,52,64,55,20,55,12,69,60,35,49,51,50,69,80,90,87,3,1,3,0,64,3,Moderately Ready
S2951,6.45,60,71,96,30,37,45,37,44,52,40,66,59,80,61,31,38,99,75,56,70,88,31,63,41,97,0,5,0,5,154,8,Moderately Ready
S2952,8.07,59,38,59,63,90,63,50,71,49,24,35,89,98,41,93,53,93,54,56,56,99,37,45,70,55,0,4,5,1,245,9,Industry Ready
S2953,8.66,47,54,99,48,46,96,48,45,38,83,22,57,20,79,98,54,97,47,70,61,81,25,68,74,86,3,1,2,5,136,4,Industry Ready
S2954,9.79,46,31,95,53,63,87,98,53,68,88,89,73,65,30,62,51,85,65,85,98,83,87,45,60,84,3,5,2,3,467,15,Industry Ready
S2955,9.51,67,48,90,33,49,82,75,86,96,40,24,23,79,47,66,30,91,86,88,93,45,95,77,50,64,0,7,1,3,346,10,Industry Ready
S2956,8.26,43,49,70,65,63,82,93,52,72,93,45,65,62,64,19,41,85,35,90,91,44,42,87,43,43,2,4,2,3,166,3,Industry Ready
S2957,7.31,85,99,80,87,72,93,36,66,57,51,34,82,63,41,49,37,47,98,65,86,61,47,54,56,43,3,4,2,1,162,11,Industry Ready
S2958,8.24,51,46,73,61,39,91,44,57,54,37,92,93,57,82,29,94,70,93,74,89,40,94,47,39,77,1,2,0,0,160,9,Industry Ready
S2959,8.88,96,97,42,38,59,37,60,46,90,77,74,69,21,50,96,56,58,68,75,80,59,59,68,77,89,0,3,5,1,396,1,Industry Ready
S2960,6.01,85,32,41,96,54,66,38,92,87,98,41,49,31,30,20,56,32,87,50,61,63,67,41,64,97,1,4,0,3,333,20,Industry Ready
S2961,7.26,48,80,38,49,86,42,62,55,36,43,56,92,42,55,17,26,13,41,55,88,59,53,50,66,40,1,1,5,1,436,18,Moderately Ready
S2962,9.11,86,55,77,91,92,64,36,55,55,24,48,35,28,97,45,38,85,37,68,95,86,81,48,51,81,3,0,2,4,0,19,Industry Ready
S2963,7.15,73,85,78,87,76,49,50,63,76,72,45,71,27,54,34,57,90,41,84,65,87,77,55,60,42,2,4,1,0,177,9,Industry Ready
S2964,7.96,64,93,82,51,32,89,91,81,91,92,89,23,69,42,48,11,94,35,57,70,68,53,97,46,67,1,1,2,6,326,11,Industry Ready
S2965,8.03,30,37,85,96,75,72,57,46,83,74,30,45,99,48,71,42,46,75,50,94,81,76,63,71,85,0,7,5,5,430,1,Industry Ready
S2966,6.29,81,66,69,77,65,49,57,92,44,24,39,48,81,42,96,72,15,22,50,98,63,48,73,76,50,3,4,2,4,480,6,Industry Ready
S2967,7.06,99,56,53,37,55,64,55,75,95,88,89,30,42,35,30,77,37,72,48,82,98,96,82,91,76,1,2,4,5,358,0,Industry Ready
S2968,6.94,66,74,62,44,39,80,59,53,55,60,52,43,78,38,28,48,17,54,97,45,47,71,63,46,41,0,0,5,3,243,10,Moderately Ready
S2969,5.61,94,33,52,61,63,98,92,46,94,26,49,70,29,82,34,98,29,99,64,51,73,27,88,80,48,0,0,1,0,179,18,Moderately Ready
S2970,5.6,80,66,83,82,37,60,71,57,47,20,69,61,31,69,96,14,25,40,97,82,61,35,77,61,56,0,1,5,4,289,12,Moderately Ready
S2971,9.08,30,62,82,96,84,70,83,39,82,71,53,58,81,92,92,77,22,84,94,66,78,49,77,41,71,1,3,2,7,237,17,Industry Ready
S2972,6.67,50,60,78,33,39,65,49,60,74,45,24,26,95,62,14,61,88,76,71,56,94,45,64,72,90,2,6,0,1,116,12,Industry Ready
S2973,7.73,82,84,78,59,86,74,62,97,97,82,99,37,49,38,92,61,71,66,73,49,72,76,80,82,70,1,2,5,2,347,16,Industry Ready
S2974,6.78,45,41,89,42,74,80,38,86,43,31,31,22,93,37,21,38,86,53,42,84,91,58,92,76,60,2,3,2,5,6,13,Moderately Ready
S2975,9.54,90,40,94,50,79,76,81,44,91,89,95,82,97,25,34,46,75,67,53,44,69,52,72,61,56,2,0,3,6,173,15,Industry Ready
S2976,6.61,83,61,61,70,93,52,84,73,85,38,94,39,87,54,14,17,62,58,87,43,94,97,83,44,91,3,6,4,6,115,18,Industry Ready
S2977,7.35,69,86,50,48,31,70,94,57,74,99,71,92,66,33,85,29,93,49,79,78,45,50,82,76,81,3,5,4,1,254,11,Industry Ready
S2978,9.25,55,67,47,77,74,84,96,45,98,23,70,93,60,83,36,50,37,69,64,54,52,99,56,92,56,2,0,4,3,471,17,Industry Ready
S2979,9.12,94,89,89,92,91,95,77,82,98,24,40,89,26,28,13,79,27,35,55,41,83,40,46,75,82,1,6,1,2,78,11,Industry Ready
S2980,6.3,93,48,42,49,43,74,92,50,59,73,90,36,93,54,92,45,16,22,75,88,58,69,98,43,66,2,5,5,5,23,11,Industry Ready
S2981,8.95,72,85,53,93,44,37,86,80,62,89,77,98,71,21,54,41,30,80,48,94,97,25,66,80,67,2,7,4,0,90,17,Industry Ready
S2982,7.47,46,43,59,66,43,41,80,81,44,76,83,78,64,25,56,14,50,21,43,95,65,79,75,88,98,2,7,2,6,38,9,Industry Ready
S2983,7.58,88,62,31,60,60,65,59,82,62,97,25,73,57,44,97,29,48,45,84,92,56,92,80,93,78,0,7,1,5,445,1,Industry Ready
S2984,6.07,52,39,54,47,58,99,59,59,70,71,68,32,55,92,37,77,82,37,41,47,76,32,58,47,40,2,3,3,2,194,19,Industry Ready
S2985,5.85,36,93,79,49,56,98,69,71,45,37,91,61,77,69,44,31,19,85,94,55,66,77,54,50,55,0,5,0,5,329,5,Industry Ready
S2986,8.63,73,93,43,40,38,37,95,97,55,83,56,63,65,26,25,40,40,59,64,59,63,63,45,79,42,2,5,4,5,203,0,Industry Ready
S2987,7.63,82,91,35,73,49,69,49,63,60,29,29,99,86,82,21,50,51,22,89,63,86,98,96,66,54,1,4,2,6,168,6,Industry Ready
S2988,7.38,63,97,59,93,87,49,69,92,52,42,99,86,84,47,89,14,86,36,95,98,53,51,75,74,43,3,7,1,0,156,0,Industry Ready
S2989,8.64,75,72,59,63,78,55,63,65,75,87,85,91,37,21,84,19,78,43,61,74,42,78,44,78,75,3,7,5,4,199,9,Industry Ready
S2990,8.79,97,88,67,94,86,96,72,75,49,71,75,39,21,84,52,84,68,21,96,94,44,64,92,81,69,0,3,5,6,457,12,Industry Ready
S2991,6.18,45,81,87,84,45,62,58,84,57,66,90,66,23,78,37,46,47,89,44,93,96,74,84,94,68,2,5,2,5,272,8,Industry Ready
S2992,8.12,48,48,70,30,37,38,53,78,75,89,85,43,61,43,96,65,52,59,88,56,53,68,44,69,62,1,3,5,4,392,14,Industry Ready
S2993,6.08,31,50,86,67,96,47,80,43,40,45,64,70,68,81,90,95,11,45,60,44,47,80,41,94,44,0,5,4,5,374,17,Industry Ready
S2994,8.73,39,51,65,38,48,85,83,93,94,89,87,37,68,90,28,33,15,76,49,53,82,59,82,71,86,1,4,0,6,489,6,Industry Ready
